tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.04012204424103738,0.12657004830917876,46,85,0.030224764142272022,0.051687685599380355,0.08263412153572336,0,16,1,100
0.1,0.03607085346215781,0.11014492753623188,45,69,0.025892342422281885,0.04706603683280709,0.03166935050993021,0,16,1,100
0.15000000000000002,0.032281898266553,0.10048309178743961,44,60,0.021836144713212744,0.043617685847011325,-0.02529127593066216,0,16,1,100
0.2,0.028019323671497585,0.09565217391304348,43,56,0.017446365359430675,0.03907428543422317,-0.08937198067632851,0,16,1,100
0.25,0.02544283413848631,0.08599033816425121,42,47,0.015003440605156118,0.03627677915954448,-0.1619967793880837,0,16,1,100
0.3,0.02167011732229123,0.0782608695652174,40,41,0.011416504228338212,0.03256701578667136,-0.24499654934437548,0,16,1,100
0.35000000000000003,0.014938684503901897,0.07439613526570048,37,40,0.004630280394620857,0.026009171461777805,-0.34076551467855826,0,16,1,100
0.4,0.009661835748792268,0.07246376811594203,36,39,-7.754780746658694e-4,0.020647770779784337,-0.45249597423510474,0,16,1,100
0.45,0.007905138339920948,0.06763285024154589,36,34,-0.0032659201204988907,0.019593692263846905,-0.5845410628019323,0,16,1,100
0.5,9.6618357487923e-4,0.0647342995169082,34,33,-0.01160315721935684,0.01321968934574423,-0.7429951690821257,0,16,1,100
0.55,-0.005689747718733238,0.06086956521739131,32,31,-0.019954057979143684,0.007203722955389436,-0.93666129898014,0,16,1,100
0.6000000000000001,-0.011594202898550742,0.05603864734299517,30,28,-0.027780896132546425,0.0022125258391523742,-1.1787439613526578,0,16,1,100
0.6500000000000001,-0.015873015873015903,0.05314009661835749,30,25,-0.03442467128736133,-0.001165241434453753,-1.489993098688752,0,16,1,100
0.7000000000000001,-0.027053140096618373,0.050241545893719805,28,24,-0.04752619998685781,-0.008839869784545219,-1.9049919484702098,0,16,1,100
0.7500000000000001,-0.04347826086956526,0.04541062801932367,24,23,-0.06986383047899994,-0.02136616941637026,-2.4859903381642527,0,16,1,100
0.8,-0.06183574879227055,0.044444444444444446,24,22,-0.09723393650801436,-0.03441601465517963,-3.357487922705315,0,16,1,100
0.8500000000000001,-0.076328502415459007,0.03961352657004831,23,18,-0.12011638812641613,-0.042609268146407794,-4.809983896940422,0,16,1,100
0.9000000000000001,-0.11980676328502438,0.034782608695652174,20,16,-0.18154528094322983,-0.0755870277678701,-7.71497584541064,0,16,1,100
0.95,-0.20483091787439595,0.02705314009661836,16,12,-0.3273452573440039,-0.11722611432900926,-16.429951690821245,0,16,1,100
