tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.038443935926773455,0.11980676328502415,44,80,0.02884216622104146,0.05028466598256584,0.08263412153572336,0,3,1,100
0.1,0.0322061191626409,0.0966183574879227,40,60,0.0224217797144376,0.0433549996791006,0.03166935050993021,0,3,1,100
0.15000000000000002,0.02705314009661836,0.08502415458937199,37,51,0.018391708620068385,0.037856480179573236,-0.02529127593066216,0,3,1,100
0.2,0.02391304347826087,0.0782608695652174,36,45,0.015291343533919163,0.034900891659791634,-0.08937198067632851,0,3,1,100
0.25,0.01867954911433172,0.07149758454106281,33,41,0.009966864797251923,0.02980222519867198,-0.1619967793880837,0,3,1,100
0.3,0.015044858523119391,0.0647342995169082,31,36,0.006488672263901051,0.02596212178636392,-0.24499654934437548,0,3,1,100
0.35000000000000003,0.01382385730211817,0.05990338164251208,31,31,0.004310490743748058,0.02467739514622036,-0.34076551467855826,0,3,1,100
0.4,0.009661835748792268,0.057971014492753624,30,30,-3.7865703184397376e-4,0.020766527794950106,-0.45249597423510474,0,3,1,100
0.45,0.00746596398770312,0.05314009661835749,29,26,-0.003249024034308577,0.019115114128287897,-0.5845410628019323,0,3,1,100
0.5,0.002898550724637683,0.051207729468599035,28,25,-0.008612943504768288,0.015116092805557674,-0.7429951690821257,0,3,1,100
0.55,-0.004186795491143324,0.04734299516908213,25,24,-0.01727258709435817,0.008931942773595799,-0.93666129898014,0,3,1,100
0.6000000000000001,-0.00966183574879229,0.043478260869565216,23,22,-0.023710557663799457,0.003988929111538587,-1.1787439613526578,0,3,1,100
0.6500000000000001,-0.021118012422360277,0.03961352657004831,19,22,-0.037967250094489376,-0.0063697956655682396,-1.489993098688752,0,3,1,100
0.7000000000000001,-0.02544283413848632,0.035748792270531404,18,19,-0.043837399183582176,-0.008426688747912166,-1.9049919484702098,0,3,1,100
0.7500000000000001,-0.030917874396135296,0.030917874396135265,16,16,-0.05321173044088042,-0.013880533362386635,-2.4859903381642527,0,3,1,100
0.8,-0.04541062801932369,0.02705314009661836,13,15,-0.07272969313900472,-0.024418991019151255,-3.357487922705315,0,3,1,100
0.8500000000000001,-0.07053140096618363,0.02608695652173913,12,15,-0.11026525665581226,-0.04136427254136396,-4.809983896940422,0,3,1,100
0.9000000000000001,-0.09371980676328519,0.022222222222222223,11,12,-0.14449639583771723,-0.04958815496142444,-7.71497584541064,0,3,1,100
0.95,-0.19420289855072448,0.018357487922705314,8,11,-0.2989006603115032,-0.10714681846960664,-16.429951690821245,0,3,1,100
