tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.12595982710399187,0.27342995169082124,138,145,0.10968531248591411,0.14240833296929775,0.1955250444952962,0,14,1,75
0.1,0.10799785292538915,0.2357487922705314,125,119,0.0927227687135065,0.1249075130147887,0.15083199141170153,0,14,1,75
0.15000000000000002,0.0962205171923842,0.221256038647343,119,110,0.08114214458146257,0.11327340681768688,0.10088093208297808,0,14,1,75
0.2,0.08405797101449275,0.20966183574879227,113,104,0.06972115940022225,0.10111173733671014,0.04468599033816423,0,14,1,75
0.25,0.07600644122383253,0.20096618357487922,111,97,0.06160701059288376,0.09413869624906442,-0.019001610305958122,0,14,1,75
0.3,0.06445824706694273,0.19420289855072465,107,94,0.04900246686384649,0.08172081087141148,-0.09178743961352662,0,14,1,75
0.35000000000000003,0.052694165737643996,0.18647342995169083,103,90,0.03648547799882866,0.07105701622321477,-0.17577108881456718,0,14,1,75
0.4,0.04057971014492753,0.18067632850241547,100,87,0.023318931796676823,0.059506868424439086,-0.27375201288244777,0,14,1,75
0.45,0.030039525691699612,0.1758454106280193,99,83,0.011761474311617911,0.04903800341755263,-0.3895476504172156,0,14,1,75
0.5,0.02125603864734299,0.16618357487922705,97,75,-1.9619255747636572e-5,0.040669070630381804,-0.5285024154589373,0,14,1,75
0.55,0.009554482018250113,0.15555555555555556,93,68,-0.013091256855906426,0.030632787363241352,-0.6983360171765972,0,14,1,75
0.6000000000000001,-0.003381642512077343,0.14879227053140096,91,63,-0.02969470109785331,0.019224786296851856,-0.9106280193236721,0,14,1,75
0.6500000000000001,-0.01711525189786066,0.14299516908212562,90,58,-0.04807120638038026,0.008863113908991315,-1.183574879227054,0,14,1,75
0.7000000000000001,-0.03446054750402579,0.13623188405797101,88,53,-0.06476569971917862,-0.002009947644594658,-1.5475040257648958,0,14,1,75
0.7500000000000001,-0.06183574879227062,0.12753623188405797,83,49,-0.09844914463718771,-0.025920993699925107,-2.057004830917876,0,14,1,75
0.8,-0.08985507246376814,0.1178743961352657,79,43,-0.13396751238100188,-0.0472308527737689,-2.821256038647344,0,14,1,75
0.8500000000000001,-0.14202898550724652,0.10917874396135266,74,39,-0.20300526398871782,-0.08634434989544953,-4.095008051529795,0,14,1,75
0.9000000000000001,-0.22801932367149805,0.10048309178743961,70,34,-0.3164838308615414,-0.14908943603512106,-6.642512077294698,0,14,1,75
0.95,-0.4695652173913039,0.09082125603864734,65,29,-0.6307572884538819,-0.3224306737037502,-14.28502415458936,0,14,1,75
