tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.03946097126875159,0.11980676328502415,45,79,0.029802853564087968,0.04851707982028209,0.08263412153572336,0,5,1,100
0.1,0.033816425120772944,0.1111111111111111,43,72,0.02390311101821307,0.04343928309552272,0.03166935050993021,0,5,1,100
0.15000000000000002,0.02978118783745382,0.10821256038647344,43,69,0.019994180810169127,0.03985695351978526,-0.02529127593066216,0,5,1,100
0.2,0.026570048309178744,0.10144927536231885,43,62,0.016584527951448276,0.037157090202216976,-0.08937198067632851,0,5,1,100
0.25,0.021256038647342997,0.09468599033816426,41,57,0.011186933658871034,0.031217843758445107,-0.1619967793880837,0,5,1,100
0.3,0.014492753623188404,0.09178743961352658,39,56,0.004630945012169,0.0251875125261467,-0.24499654934437548,0,5,1,100
0.35000000000000003,0.00765514678558157,0.08792270531400966,37,54,-0.003367456719838034,0.018916949133343474,-0.34076551467855826,0,5,1,100
0.4,0.0016103059581320384,0.0821256038647343,35,50,-0.009688907735327336,0.01227616936108653,-0.45249597423510474,0,5,1,100
0.45,-0.004303908651734731,0.0782608695652174,34,47,-0.01748516655008356,0.006934972828407528,-0.5845410628019323,0,5,1,100
0.5,-0.011594202898550725,0.07536231884057971,33,45,-0.024702492670595644,6.233643731142261e-4,-0.7429951690821257,0,5,1,100
0.55,-0.018679549114331732,0.07149758454106281,32,42,-0.033188691889482876,-0.004998002685930275,-0.93666129898014,0,5,1,100
0.6000000000000001,-0.03381642512077297,0.06763285024154589,28,42,-0.049957410947720216,-0.01821628674680811,-1.1787439613526578,0,5,1,100
0.6500000000000001,-0.044720496894409975,0.06570048309178744,28,40,-0.06308852924338103,-0.026124237434963504,-1.489993098688752,0,5,1,100
0.7000000000000001,-0.05829307568438006,0.06086956521739131,26,37,-0.07976303568192425,-0.03755343668757045,-1.9049919484702098,0,5,1,100
0.7500000000000001,-0.058937198067632895,0.04927536231884058,23,28,-0.08428128022789849,-0.03655864168702843,-2.4859903381642527,0,5,1,100
0.8,-0.0811594202898551,0.044444444444444446,20,26,-0.11378554058704725,-0.05168490889120861,-3.357487922705315,0,5,1,100
0.8500000000000001,-0.11497584541062811,0.03961352657004831,17,24,-0.1629085589824545,-0.07639806794773442,-4.809983896940422,0,5,1,100
0.9000000000000001,-0.16618357487922733,0.03671497584541063,17,21,-0.24101293463090612,-0.11133744961529068,-7.71497584541064,0,5,1,100
0.95,-0.243478260869565,0.02705314009661836,14,14,-0.38809490817288944,-0.1533410659492588,-16.429951690821245,0,5,1,100
