tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.0387490465293669,0.11400966183574879,44,74,0.02843038093216592,0.049287418775389565,0.08263412153572336,0,2,1,100
0.1,0.031561996779388084,0.0927536231884058,39,57,0.021646867397997697,0.0420094976443618,0.03166935050993021,0,2,1,100
0.15000000000000002,0.02500710429099176,0.07729468599033816,34,46,0.015874756383322943,0.03458280905333496,-0.02529127593066216,0,2,1,100
0.2,0.021014492753623187,0.07053140096618357,32,41,0.012036851006894996,0.03004815133899484,-0.08937198067632851,0,2,1,100
0.25,0.017069243156199676,0.0647342995169082,30,37,0.007949167143737668,0.026347640044901317,-0.1619967793880837,0,2,1,100
0.3,0.014492753623188406,0.06280193236714976,30,35,0.005016534298107185,0.024244038488011238,-0.24499654934437548,0,2,1,100
0.35000000000000003,0.008918617614269785,0.057971014492753624,27,33,-0.0011332848287826385,0.018349539040814787,-0.34076551467855826,0,2,1,100
0.4,0.006763285024154585,0.05507246376811594,27,30,-0.0036860828129703553,0.016779575585880453,-0.45249597423510474,0,2,1,100
0.45,0.004567413263065437,0.050241545893719805,26,26,-0.0063101444035239245,0.015409311790035858,-0.5845410628019323,0,2,1,100
0.5,0.0028985507246376795,0.04734299516908213,26,23,-0.00813951432556773,0.01314921728953433,-0.7429951690821257,0,2,1,100
0.55,-0.003972088030059051,0.04541062801932367,24,23,-0.016893729854466036,0.0072448310844900705,-0.93666129898014,0,2,1,100
0.6000000000000001,-0.011111111111111124,0.044444444444444446,23,23,-0.025463060482044837,0.0012874081820769487,-1.1787439613526578,0,2,1,100
0.6500000000000001,-0.015458937198067655,0.04251207729468599,23,21,-0.031063800046484277,-0.0018485432293221516,-1.489993098688752,0,2,1,100
0.7000000000000001,-0.022866344605475045,0.04154589371980676,23,20,-0.04238536753164972,-0.006765915730528939,-1.9049919484702098,0,2,1,100
0.7500000000000001,-0.027053140096618387,0.034782608695652174,20,16,-0.04887839926803443,-0.007788112312374977,-2.4859903381642527,0,2,1,100
0.8,-0.04057971014492755,0.03188405797101449,18,15,-0.0697639578698447,-0.016549736650227062,-3.357487922705315,0,2,1,100
0.8500000000000001,-0.06119162640901777,0.028985507246376812,16,14,-0.10057636635809092,-0.029809074765053983,-4.809983896940422,0,2,1,100
0.9000000000000001,-0.09855072463768134,0.02705314009661836,15,13,-0.15939092695766374,-0.054529079819054346,-7.71497584541064,0,2,1,100
0.95,-0.15555555555555542,0.018357487922705314,10,9,-0.2620280174912272,-0.08281806819459407,-16.429951690821245,0,2,1,100
