tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.1156369183829138,0.2763285024154589,128,158,0.09959258053861567,0.13336756627477356,0.1955250444952962,0,4,1,75
0.1,0.0962962962962963,0.24444444444444444,115,138,0.0815959083575384,0.11374545215250473,0.15083199141170153,0,4,1,75
0.15000000000000002,0.08451264563796533,0.22318840579710145,109,122,0.06913704872345183,0.10049764596630523,0.10088093208297808,0,4,1,75
0.2,0.07198067632850241,0.20483091787439614,102,110,0.057404866882003844,0.0888747790624468,0.04468599033816423,0,4,1,75
0.25,0.06409017713365539,0.19033816425120773,99,98,0.04912523229822352,0.08161111956738187,-0.019001610305958122,0,4,1,75
0.3,0.05272601794340924,0.17971014492753623,94,92,0.03737992648900288,0.06933940118735134,-0.09178743961352662,0,4,1,75
0.35000000000000003,0.043180973615756214,0.17101449275362318,91,86,0.0262394061989192,0.06108830243796994,-0.17577108881456718,0,4,1,75
0.4,0.03317230273752012,0.1603864734299517,87,79,0.016019551512944877,0.050663944258553494,-0.27375201288244777,0,4,1,75
0.45,0.023803249890206414,0.15555555555555556,86,75,0.004877358651258869,0.04175972940383403,-0.3895476504172156,0,4,1,75
0.5,0.0144927536231884,0.14782608695652175,84,69,-0.005095924315104822,0.031735031306248225,-0.5285024154589373,0,4,1,75
0.55,0.0036500268384326157,0.14106280193236714,82,64,-0.017960982723020075,0.021345084580938863,-0.6983360171765972,0,4,1,75
0.6000000000000001,-0.012560386473429996,0.13719806763285025,80,62,-0.03771554078961365,0.008920102356095942,-0.9106280193236721,0,4,1,75
0.6500000000000001,-0.024430641821946222,0.1246376811594203,75,54,-0.049070088758687125,-0.0010146601021190505,-1.183574879227054,0,4,1,75
0.7000000000000001,-0.029951690821256052,0.11497584541062802,74,45,-0.05633082855790477,-0.0028649201836317448,-1.5475040257648958,0,4,1,75
0.7500000000000001,-0.054106280193236794,0.11207729468599034,73,43,-0.08630592478282112,-0.021677411324080856,-2.057004830917876,0,4,1,75
0.8,-0.0917874396135266,0.10628019323671498,69,41,-0.13331097794313237,-0.05306508835089508,-2.821256038647344,0,4,1,75
0.8500000000000001,-0.12979066022544297,0.09565217391304348,64,35,-0.18711245834483944,-0.08198481778414263,-4.095008051529795,0,4,1,75
0.9000000000000001,-0.21642512077294732,0.0927536231884058,64,32,-0.30457235621092754,-0.14339507069350088,-6.642512077294698,0,4,1,75
0.95,-0.47922705314009617,0.08115942028985507,55,29,-0.651781985853637,-0.3411161381779105,-14.28502415458936,0,4,1,75
