tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.04454614797864226,0.1391304347826087,51,93,0.0341254832661205,0.05630459374536029,0.08263412153572336,0,15,1,100
0.1,0.03907675791733763,0.12173913043478261,49,77,0.028535008773144004,0.050616850616262095,0.03166935050993021,0,15,1,100
0.15000000000000002,0.03398692810457516,0.11014492753623188,47,67,0.02395070985573941,0.045631999529036724,-0.02529127593066216,0,15,1,100
0.2,0.026811594202898546,0.09565217391304348,42,57,0.017188323646926577,0.03870047483283222,-0.08937198067632851,0,15,1,100
0.25,0.02093397745571659,0.08792270531400966,39,52,0.01137925710755287,0.033411475598981416,-0.1619967793880837,0,15,1,100
0.3,0.015734989648033125,0.07922705314009662,36,46,0.005193542376669701,0.02799195386736558,-0.24499654934437548,0,15,1,100
0.35000000000000003,0.010107766629505757,0.06956521739130435,32,40,-7.347395871422496e-4,0.02129190705639866,-0.34076551467855826,0,15,1,100
0.4,0.006119162640901767,0.06570048309178744,31,37,-0.005211297764256101,0.017074817890292807,-0.45249597423510474,0,15,1,100
0.45,0.0021080368906455857,0.06183574879227053,30,34,-0.009119723379961756,0.013882361843670948,-0.5845410628019323,0,15,1,100
0.5,-0.0028985507246376795,0.05893719806763285,29,32,-0.014602920310032286,0.009026113164634213,-0.7429951690821257,0,15,1,100
0.55,-0.007407407407407418,0.057004830917874394,29,30,-0.02015008671879623,0.005933804442500022,-0.93666129898014,0,15,1,100
0.6000000000000001,-0.011594202898550742,0.051207729468599035,27,26,-0.024713738293975822,0.0021699774975712355,-1.1787439613526578,0,15,1,100
0.6500000000000001,-0.019737750172532813,0.04927536231884058,26,25,-0.0348607920020938,-0.004201213648498082,-1.489993098688752,0,15,1,100
0.7000000000000001,-0.02962962962962964,0.044444444444444446,23,23,-0.04920036435195385,-0.011740067538112282,-1.9049919484702098,0,15,1,100
0.7500000000000001,-0.036714975845410655,0.04057971014492753,22,20,-0.06172842473362526,-0.018176638623376203,-2.4859903381642527,0,15,1,100
0.8,-0.04444444444444446,0.03768115942028986,22,17,-0.07482140685007406,-0.020505963196159573,-3.357487922705315,0,15,1,100
0.8500000000000001,-0.06183574879227059,0.034782608695652174,21,15,-0.10277734833125397,-0.03258322636091238,-4.809983896940422,0,15,1,100
0.9000000000000001,-0.09565217391304366,0.02995169082125604,18,13,-0.15446527018042402,-0.05287256369853994,-7.71497584541064,0,15,1,100
0.95,-0.16908212560386454,0.024154589371980676,15,10,-0.2836025535988824,-0.08997800090719796,-16.429951690821245,0,15,1,100
