tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.11939994914823292,0.26280193236714977,131,141,0.10159604262487264,0.13729744387391243,0.1955250444952962,0,10,1,75
0.1,0.1037037037037037,0.22608695652173913,120,114,0.08777747739897349,0.12198309718284317,0.15083199141170153,0,10,1,75
0.15000000000000002,0.0941744813867576,0.2135265700483092,116,105,0.0773586263737492,0.11167761762748461,0.10088093208297808,0,10,1,75
0.2,0.08671497584541063,0.19903381642512077,113,93,0.07085549735523107,0.10465318184623258,0.04468599033816423,0,10,1,75
0.25,0.0782608695652174,0.19033816425120773,110,87,0.06195703811478681,0.09579425567805051,-0.019001610305958122,0,10,1,75
0.3,0.07149758454106281,0.18743961352657004,110,84,0.05466960875085333,0.09002445351345129,-0.09178743961352662,0,10,1,75
0.35000000000000003,0.05841694537346711,0.1758454106280193,103,79,0.042883845264735085,0.07597791254272453,-0.17577108881456718,0,10,1,75
0.4,0.04734299516908212,0.1681159420289855,99,75,0.0304547725034831,0.06663701632158742,-0.27375201288244777,0,10,1,75
0.45,0.035485287659200705,0.15845410628019324,94,70,0.016729074974724045,0.05591572272920595,-0.3895476504172156,0,10,1,75
0.5,0.022222222222222227,0.15169082125603864,90,67,0.0022850197766482727,0.044032680621534905,-0.5285024154589373,0,10,1,75
0.55,0.012775093934514203,0.14589371980676327,89,62,-0.008847734844356662,0.03546665125948536,-0.6983360171765972,0,10,1,75
0.6000000000000001,0.0024154589371980367,0.14009661835748793,88,57,-0.020926284639953316,0.02655973196323079,-0.9106280193236721,0,10,1,75
0.6500000000000001,-0.015734989648033187,0.13333333333333333,84,54,-0.04141101616459329,0.010967371944768042,-1.183574879227054,0,10,1,75
0.7000000000000001,-0.03574879227053143,0.1285024154589372,82,51,-0.06716253527088309,-0.005535784618194385,-1.5475040257648958,0,10,1,75
0.7500000000000001,-0.06570048309178753,0.12367149758454106,79,49,-0.10511759792909833,-0.031023987020904094,-2.057004830917876,0,10,1,75
0.8,-0.11014492753623191,0.12173913043478261,78,48,-0.15812285872556217,-0.06641088677577697,-2.821256038647344,0,10,1,75
0.8500000000000001,-0.17938808373591003,0.11690821256038647,75,46,-0.2452583615497072,-0.11773312466462382,-4.095008051529795,0,10,1,75
0.9000000000000001,-0.29951690821256094,0.10628019323671498,68,42,-0.3937573869469289,-0.21437650652819334,-6.642512077294698,0,10,1,75
0.95,-0.5845410628019316,0.09178743961352658,60,35,-0.7655435880355619,-0.4262206108986941,-14.28502415458936,0,10,1,75
