tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.10144927536231885,0.2560386473429952,113,152,0.08499493458593128,0.1175887255081546,0.1955250444952962,0,2,1,75
0.1,0.08663446054750402,0.2251207729468599,104,129,0.06978175837855495,0.10461459356339912,0.15083199141170153,0,2,1,75
0.15000000000000002,0.07524865018471157,0.20483091787439614,98,114,0.05954357093891445,0.09402397029587334,0.10088093208297808,0,2,1,75
0.2,0.06207729468599034,0.18647342995169083,90,103,0.046891546045834294,0.0793108100610745,0.04468599033816423,0,2,1,75
0.25,0.04959742351046699,0.1681159420289855,82,92,0.03382533864123872,0.06630725668156465,-0.019001610305958122,0,2,1,75
0.3,0.04126984126984126,0.16135265700483092,80,87,0.026295494037730967,0.05787607640122401,-0.09178743961352662,0,2,1,75
0.35000000000000003,0.033221850613154955,0.1536231884057971,78,81,0.018050738833031984,0.05134288683291974,-0.17577108881456718,0,2,1,75
0.4,0.021900161030595812,0.15072463768115943,76,80,0.005733911555690155,0.040082131971683324,-0.27375201288244777,0,2,1,75
0.45,0.01379007465963989,0.14202898550724638,74,73,-0.003704277541745459,0.03334937517378335,-0.3895476504172156,0,2,1,75
0.5,0.008695652173913042,0.1323671497584541,73,64,-0.010474322394097152,0.028344429987559674,-0.5285024154589373,0,2,1,75
0.55,5.367686527106563e-4,0.12077294685990338,69,56,-0.01912068207679104,0.020752413467233922,-0.6983360171765972,0,2,1,75
0.6000000000000001,-0.014975845410628054,0.11304347826086956,64,53,-0.03800957504239992,0.006442061023454147,-0.9106280193236721,0,2,1,75
0.6500000000000001,-0.027053140096618418,0.10821256038647344,63,49,-0.05070566688103383,-0.0029010515900159822,-1.183574879227054,0,2,1,75
0.7000000000000001,-0.046698872785829335,0.10144927536231885,59,46,-0.07435685889693015,-0.019527882056260906,-1.5475040257648958,0,2,1,75
0.7500000000000001,-0.06666666666666674,0.09565217391304348,57,42,-0.10346001140100963,-0.032045382180666236,-2.057004830917876,0,2,1,75
0.8,-0.10338164251207732,0.09468599033816426,57,41,-0.14723906108014884,-0.06143936066993045,-2.821256038647344,0,2,1,75
0.8500000000000001,-0.1632850241545895,0.08792270531400966,52,39,-0.22539075563230998,-0.1097787574353109,-4.095008051529795,0,2,1,75
0.9000000000000001,-0.23671497584541107,0.0821256038647343,52,33,-0.32938661926009133,-0.16312055611501014,-6.642512077294698,0,2,1,75
0.95,-0.4705314009661832,0.07053140096618357,45,28,-0.6246131846302183,-0.3165840632178256,-14.28502415458936,0,2,1,75
