day,fold,n_test,rmse_y,mae_y,r2_y,rmse_pct,mae_pct,cov80_y,cov95_y,wid80_y,wid95_y,cov80_pct,cov95_pct,wid80_pct,wid95_pct
1,1,1035,0.30821004527967694,0.21160904444503986,0.5412438371217541,31.76681001258997,26.24107172070411,0.18840579710144928,0.2966183574879227,0.1415568943214278,0.22103855465469952,0.19806763285024154,0.30821256038647343,18.965760337656533,29.220077978458214
1,2,1032,0.3198756816548267,0.21381709749216152,0.20372544216708233,31.369388688053775,25.557321921592568,0.1996124031007752,0.29457364341085274,0.13935588297723311,0.2140319888424116,0.22286821705426357,0.31976744186046513,18.632205721411182,28.264784104137885
1,3,1028,0.3386659754942687,0.21127508167802328,0.5608649364884413,30.532809373777333,25.26586209859235,0.20428015564202334,0.29571984435797666,0.1442129606820936,0.22232051065495145,0.2247081712062257,0.31712062256809337,19.21125059407617,28.97187561205427
1,4,1023,0.30514946232649787,0.21595910612474745,0.1669514988618117,31.255989304087517,26.13645532869327,0.15640273704789834,0.25513196480938416,0.1304901865290146,0.20165134270132407,0.16617790811339198,0.27370478983382207,17.992323880655775,27.38227415560272
1,5,1017,0.3559620097088453,0.21938852477440005,0.16244755036691172,32.373189669771044,26.66427330359263,0.18682399213372664,0.3107177974434612,0.14214676678485727,0.21882256077369555,0.20058997050147492,0.32448377581120946,19.474348655548233,29.500568621126487
2,1,1035,0.30850337239852454,0.2013274674461848,0.5403702143478408,30.23033738859694,24.280068133272234,0.18647342995169083,0.3101449275362319,0.14045581019473558,0.2191225637508056,0.2135265700483092,0.3333333333333333,18.34347284100156,28.061088943701133
2,2,1032,0.3163194041197081,0.20212595997580154,0.22133248202256128,29.73662794152026,23.709648337400953,0.18992248062015504,0.28972868217054265,0.12852118283174319,0.19874954245457996,0.21608527131782945,0.3168604651162791,16.295192745263076,25.062696799198587
2,3,1028,0.31029026059708836,0.19867397313901025,0.6313694960247385,29.647415587949837,23.89472077092278,0.21206225680933852,0.30836575875486383,0.14288130459751447,0.21865044734518013,0.23443579766536965,0.3356031128404669,18.219016559097522,27.532125590903938
2,4,1023,0.29542624923551347,0.20305171154137208,0.2191938408012173,29.74442276655919,24.2886103584578,0.20039100684261973,0.2991202346041056,0.13943426645479526,0.21377800932162594,0.2179863147605083,0.31671554252199413,18.559511787811633,28.009085316343306
2,5,1017,0.34007049333364614,0.19990464379635278,0.23556138689204575,29.526150969033417,23.65730375229361,0.23008849557522124,0.3352999016715831,0.1373006451347494,0.20880077926276663,0.2497541789577188,0.35103244837758113,18.564481941523454,27.86177040836614
3,1,1035,0.31504160486065036,0.2018626396334399,0.5206815399974989,29.925712471313155,24.02294400814921,0.20193236714975846,0.3101449275362319,0.14242659571721897,0.22034194530559073,0.22801932367149758,0.3333333333333333,18.016740660585487,27.42517332117963
3,2,1032,0.31865164557004694,0.19902564252067184,0.2098078298850199,29.57539234407681,23.08085856994288,0.20833333333333334,0.3003875968992248,0.12379893251734134,0.19158377909720722,0.23837209302325582,0.3333333333333333,15.867686107011005,23.989437074448727
3,3,1028,0.31117703323753004,0.19286959505292978,0.6292594810139351,28.714991026130512,22.812438160909842,0.22762645914396887,0.33657587548638135,0.14573944757875734,0.2220842015309735,0.2519455252918288,0.3638132295719844,18.239640265324873,27.284596806906045
3,4,1023,0.28750057562416503,0.1927004863101042,0.26052668525869915,28.627755507114113,22.923408465927334,0.2013685239491691,0.3128054740957967,0.12634268084907327,0.1961155898169914,0.22580645161290322,0.33724340175953077,16.856765170122216,25.58850470734708
3,5,1017,0.3433934394997067,0.1935357382526907,0.2205492118444934,28.78000077338833,22.680558972715442,0.22713864306784662,0.3352999016715831,0.13242339993830804,0.20375121533354915,0.2497541789577188,0.36184857423795475,17.573151661703985,26.447702322347205
4,1,1035,0.2993804806740031,0.19275579223495878,0.5671521190918052,29.04082601865601,23.115241290828443,0.21932367149758455,0.3188405797101449,0.14185375142245443,0.21887900056499093,0.24444444444444444,0.34106280193236715,17.98953109372474,27.29163533677326
4,2,1032,0.3125030078509198,0.19134945406522125,0.2400083960262237,28.460341066087466,22.0405645343931,0.24031007751937986,0.3449612403100775,0.13288771423993898,0.2054630756876662,0.27906976744186046,0.37790697674418605,16.661723183585405,25.371281281083473
4,3,1028,0.34644575302507696,0.1947014615680587,0.5404577298437312,28.275488419496615,22.207238905098148,0.24708171206225682,0.3346303501945525,0.14389653452820497,0.21942208042435518,0.2811284046692607,0.372568093385214,17.415414699198895,26.082747071181913
4,4,1023,0.28434518095857475,0.19035042685736744,0.2766694403863501,28.167647690604216,22.339424777488176,0.21896383186705767,0.3176930596285435,0.13343954353787738,0.20476629462101856,0.24731182795698925,0.3460410557184751,17.350163555257883,26.21057756440045
4,5,1017,0.34509226507248586,0.1925652662491021,0.212817984753086,28.535282830348155,22.46671439661077,0.2359882005899705,0.35988200589970504,0.13370731898043706,0.2064420059522398,0.25663716814159293,0.3854473942969518,17.59080065705885,26.7590767810995
5,1,1035,0.32985058546401014,0.19620538639693025,0.47456033824295685,29.349716922565303,23.14591534758117,0.20869565217391303,0.3178743961352657,0.1335977636364837,0.20733352704237623,0.2289855072463768,0.33816425120772947,16.562910188446892,25.554069931159464
5,2,1032,0.3132273458351564,0.18739763900949657,0.23648120587002563,28.00972372931505,21.547782065810065,0.21027131782945738,0.31589147286821706,0.11992458026034072,0.18672215967928796,0.24709302325581395,0.35174418604651164,15.17998155870171,23.18018483942391
5,3,1028,0.3154405388088594,0.1896538555385179,0.6190306881042139,27.781219241681274,21.858481037108742,0.23151750972762647,0.3346303501945525,0.14494095364165682,0.22052393452353555,0.26459143968871596,0.3667315175097276,17.895330792719996,26.719117509655185
5,4,1023,0.282936508317255,0.18622331247178828,0.28381858224588674,27.568690888717757,21.85386468503557,0.23655913978494625,0.33528836754643204,0.1341811393978874,0.20661724796992983,0.26392961876832843,0.3597262952101662,17.475142770516406,26.386817067585433
5,5,1017,0.332486902099268,0.19057225075295708,0.2692752858977564,28.28558438644509,22.18912442147288,0.21632251720747295,0.3559488692232055,0.13200589863435916,0.20292849483702902,0.24188790560471976,0.37561455260570303,17.302414120386402,26.17258957969885
6,1,1035,0.2958756004331515,0.19096878734610673,0.5772275900811427,28.985492965965733,23.08606631657392,0.221256038647343,0.3314009661835749,0.13984638508433153,0.21433235043490848,0.24444444444444444,0.34879227053140094,17.250098111115896,26.102541279172655
6,2,1032,0.30425637078854395,0.1871199692282457,0.2795899676771002,28.144551264044942,21.676770716306642,0.22577519379844962,0.3488372093023256,0.13182794446042959,0.20291534020889576,0.2606589147286822,0.3798449612403101,16.681138032953143,25.221402903673436
6,3,1028,0.3187845401706016,0.19149060228219128,0.6109105233950753,28.02172100891006,22.089844607542286,0.23540856031128404,0.3414396887159533,0.14683584804255592,0.22214204994435027,0.26750972762645914,0.3715953307392996,18.041512281748172,26.817123058503864
6,4,1023,0.27764581729162335,0.18352923529465356,0.3103522245236259,27.240107982747936,21.56380033894953,0.23558162267839688,0.364613880742913,0.13997785718078293,0.2132776909536813,0.26099706744868034,0.39002932551319647,18.228501272975517,27.268904690538776
6,5,1017,0.3380577839581754,0.1875080717096863,0.24458327916510336,27.83304105285153,21.71187206642072,0.24680432645034414,0.36774827925270404,0.13241976418247944,0.20347278238306105,0.2694198623402163,0.39036381514257623,17.478485356840245,26.288291063195164
7,1,1035,0.2993579462693294,0.19129748928454318,0.5672172776632483,29.14056346305049,23.011769547814932,0.20869565217391303,0.30144927536231886,0.1323728947953514,0.2064792626060248,0.23478260869565218,0.3285024154589372,16.88422144014701,25.830321505729536
7,2,1032,0.30055043188885433,0.18630937273789694,0.2970327320020425,28.078882764242014,21.471695790775225,0.23449612403100775,0.3643410852713178,0.1338126225232832,0.20659308860153885,0.2693798449612403,0.3943798449612403,16.407080999538945,24.95575613424407
7,3,1028,0.2980179241321901,0.18721141638261216,0.6599523700499463,27.94126907744453,21.778926777313114,0.245136186770428,0.3560311284046693,0.1435632119256373,0.2191337076298335,0.2791828793774319,0.39007782101167315,17.447290355518273,26.345548907478328
7,4,1023,0.27530558084994666,0.1798203203063576,0.32192911081106046,26.827048427729963,20.980963029840918,0.2404692082111437,0.3519061583577713,0.13211063391180985,0.20329013116153236,0.26392961876832843,0.3782991202346041,16.956182445216037,25.691220979847415
7,5,1017,0.33060733775864415,0.19073909662264782,0.2775135775970362,28.170496520523294,22.07071464490184,0.23697148475909538,0.3382497541789577,0.13763006948440762,0.20963636684168765,0.2605703048180924,0.36283185840707965,17.646026306682153,26.566481719813346
8,1,1035,0.29622908308297247,0.19001971040908086,0.5762168140581658,29.252623446583748,22.876076104452206,0.23285024154589373,0.34299516908212563,0.13997708889794033,0.21537335198040158,0.2560386473429952,0.3642512077294686,17.64342071606036,26.726458741324368
8,2,1032,0.30865757159567975,0.18396865757722847,0.25859713349291247,27.537232880980863,21.07566807939353,0.23546511627906977,0.32848837209302323,0.12476717684435423,0.1930760440936533,0.2606589147286822,0.3536821705426357,15.716876509589579,24.02779951839414
8,3,1028,0.32168465371804983,0.19149300397557423,0.6037989085291857,27.904480082666268,21.81119751002857,0.2227626459143969,0.33949416342412453,0.143314855891066,0.21911022634954358,0.2519455252918288,0.36867704280155644,17.275878724706835,26.055829127844973
8,4,1023,0.2743300407572973,0.1796734613140023,0.3267260593920722,26.82778245896157,21.114389899492185,0.24633431085043989,0.3597262952101662,0.13152254567060956,0.20166123641153288,0.2678396871945259,0.386119257086999,17.186904554548494,25.819452844420205
8,5,1017,0.3352518644450609,0.1849131406534342,0.2570713329401345,27.871863292629293,21.3809600445723,0.23992133726647,0.3500491642084562,0.12341444168271452,0.1895937800627596,0.2664700098328417,0.37954768928220256,16.018794302588734,24.20979767595215
9,1,1035,0.291006511696723,0.19074936412054702,0.5910278382081526,29.410691228111894,23.074054858840782,0.22028985507246376,0.3140096618357488,0.1345454625822474,0.20916751396798863,0.2463768115942029,0.3391304347826087,17.231621335200877,26.30994790731455
9,2,1032,0.30091831071212066,0.18084775362535344,0.29531079110010805,27.335479665465712,20.731070282213576,0.25290697674418605,0.3624031007751938,0.12699697126604056,0.1974355168259946,0.2877906976744186,0.39728682170542634,15.871962185594585,24.32528413199434
9,3,1028,0.2876154995906951,0.1812273548153159,0.683277034839127,27.27325894097989,21.19950864421184,0.23249027237354086,0.3336575875486381,0.1375288156570151,0.20947913087701153,0.26653696498054474,0.3647859922178988,16.49244811559503,24.739887667146384
9,4,1023,0.27291314469581457,0.17687212188550047,0.3336629272964222,26.30023051577332,20.647490172436424,0.2678396871945259,0.364613880742913,0.13428377548001827,0.20589883036504905,0.29227761485826004,0.38807429130009774,17.344525755615,26.10027328711171
9,5,1017,0.32784996753116713,0.18524607901182688,0.289514853370634,27.733156795990325,21.476032691516455,0.25467059980334317,0.3687315634218289,0.1304827251718669,0.20076811011546686,0.27630285152409045,0.3942969518190757,17.128983179983305,25.96259345851018
10,1,1035,0.286477398159091,0.18909049294955788,0.6036589456435921,28.883599125099362,22.82292929358808,0.20096618357487922,0.3159420289855073,0.13658611495460177,0.21202352075479272,0.22705314009661837,0.34106280193236715,17.073136059218513,26.12698845537694
10,2,1032,0.3021658203364189,0.18545339401500865,0.2894558545003516,27.93484905279467,21.241307004175795,0.22577519379844962,0.3333333333333333,0.13044542507563958,0.19974543750321866,0.2616279069767442,0.37112403100775193,15.783285173842177,23.876586012829993
10,3,1028,0.30750148214349254,0.1848295928197401,0.6379659584873096,27.162573572758347,21.24277340386447,0.24610894941634243,0.34922178988326846,0.1400928764439321,0.2175103943314748,0.27431906614785995,0.3784046692607004,17.46746992831683,26.551999833704777
10,4,1023,0.27226102712732575,0.17827422696383932,0.3368435066998664,26.52052254553036,20.66925816528098,0.23264907135874877,0.34017595307917886,0.1325471792672566,0.20301407900038318,0.260019550342131,0.36950146627565983,16.801944310694406,25.43461641605253
10,5,1017,0.3385062571848169,0.18653307819968537,0.24257765226477468,27.708770193978765,21.46651218118198,0.23992133726647,0.3775811209439528,0.13312423466504184,0.2027708266643512,0.26253687315634217,0.3952802359882006,17.063229867069616,25.592926616104545
11,1,1035,0.29701654202175176,0.1910756910367481,0.5739607532847684,29.263445961105806,22.925596118425606,0.21932367149758455,0.32657004830917874,0.13546312966334084,0.20772087919360743,0.24347826086956523,0.3516908212560386,16.897316766708087,25.565921444620322
11,2,1032,0.2983379842349247,0.1820779142619098,0.3073441717375883,27.450307565266677,20.98552698821565,0.2374031007751938,0.3546511627906977,0.12948037511019891,0.19948392127656608,0.26453488372093026,0.38468992248062017,16.453973924438888,25.005131453910174
11,3,1028,0.27879032787484764,0.18197489247966925,0.7024154450549789,27.842771824333894,21.575370348629697,0.23151750972762647,0.3540856031128405,0.14049335517918202,0.21618196652492844,0.26556420233463035,0.3842412451361868,17.253566826087486,26.14796727114504
11,4,1023,0.2731648761029385,0.17654186229196614,0.33243311970515566,26.42558713745,20.532308058670345,0.25806451612903225,0.3734115347018573,0.13370161190938495,0.2053573706288401,0.28934506353861195,0.39882697947214074,17.250168378923156,26.02972892414453
11,5,1017,0.3296048255526592,0.1838531791655326,0.281888576044959,27.385757730909738,21.342575702128663,0.23500491642084562,0.35398230088495575,0.12767845482699214,0.19713602630798213,0.255653883972468,0.37561455260570303,16.907675094139,25.562506508583475
12,1,1035,0.28294511519202314,0.18480142721086854,0.6133725062458478,28.79800564951485,22.484032621766058,0.2357487922705314,0.31980676328502416,0.13697049677521758,0.2094442467875904,0.2570048309178744,0.34492753623188405,17.669028730941914,26.23087862000676
12,2,1032,0.29998522576061015,0.18445082695255968,0.2996742042499524,27.443327058226046,21.070975405645946,0.2441860465116279,0.3313953488372093,0.12893185670811871,0.19853157080102488,0.27228682170542634,0.36627906976744184,16.031497485584367,24.441011643779895
12,3,1028,0.28778505553538264,0.18289909485743522,0.6829034938373588,27.400955674674098,21.33031457810576,0.22665369649805447,0.3336575875486381,0.14121214539672328,0.2154063392224807,0.25583657587548636,0.3667315175097276,17.169319003156776,25.620548270250147
12,4,1023,0.27133064300656595,0.17500318549693872,0.34136810628945735,26.299097994273033,20.523414576982443,0.25024437927663734,0.3567937438905181,0.12540889161899607,0.19353606831039286,0.2756598240469208,0.3831867057673509,16.436955158346084,24.71674597061282
12,5,1017,0.33702509354439936,0.18595209064913945,0.2491914858701113,27.719871056836435,21.635903042392815,0.2359882005899705,0.3647984267453294,0.12597975315129004,0.1944671561757867,0.25663716814159293,0.38839724680432647,16.723963586899863,25.284298816424457
13,1,1035,0.2847579911969297,0.1868158234217882,0.6084022623071494,28.725591157638274,22.463082886002642,0.20096618357487922,0.30144927536231886,0.12965476862737968,0.20025049493782102,0.22705314009661837,0.32753623188405795,16.093726148775936,24.378606373428536
13,2,1032,0.2958431763151784,0.18152413667901804,0.3188802018914568,27.259183236052454,20.695131832926652,0.2315891472868217,0.3449612403100775,0.1204412956966456,0.1861823218164928,0.2616279069767442,0.37790697674418605,15.021902504400776,22.8941589031683
13,3,1028,0.28773060901812386,0.17946620265752602,0.6830234664828162,26.96845087395062,21.095320793201125,0.2178988326848249,0.3424124513618677,0.13886127541597929,0.21292683314994848,0.2480544747081712,0.377431906614786,16.899938353325485,25.448373177955144
13,4,1023,0.2690326784464532,0.17474794388242754,0.3524770881664614,26.122647961151625,20.431961375107285,0.2482893450635386,0.3734115347018573,0.13066409923269634,0.2024173012190856,0.2756598240469208,0.40078201368523947,16.917069265597235,25.691037039015864
13,5,1017,0.34377488011477614,0.18770380824236232,0.21881662594285278,27.866067696654326,21.624130159811617,0.23008849557522124,0.3382497541789577,0.12730805515023635,0.19631338351014563,0.25467059980334317,0.3638151425762045,16.47892336849059,24.921494083912897
14,1,1035,0.2927684671814927,0.18414277934670134,0.5860604426833703,28.282491688137398,22.155771793627313,0.21835748792270532,0.34299516908212563,0.14041227763546973,0.21801890509843905,0.24154589371980675,0.36618357487922704,17.882727821366515,27.2587512324363
14,2,1032,0.2967125336538692,0.18220579541035356,0.31487127715554375,27.43095609641998,20.991519832148906,0.2315891472868217,0.3478682170542636,0.13108208952424125,0.19917908790745717,0.26647286821705424,0.3856589147286822,16.4548264997074,24.527711341576346
14,3,1028,0.28603664590363476,0.18239128308417807,0.6867447665473638,27.285851754867043,21.480109588328844,0.23346303501945526,0.33754863813229574,0.14149961930509075,0.2151624671661082,0.26459143968871596,0.3715953307392996,17.626395686855933,26.326752283565867
14,4,1023,0.2737402660176126,0.17541934093233016,0.32961785444465663,26.525243484073652,20.45282161714324,0.2619745845552297,0.3724340175953079,0.13752170351741708,0.21109622589461322,0.2873900293255132,0.3978494623655914,17.703554921448358,26.617588109274116
14,5,1017,0.3375768639405053,0.18699771604574475,0.24673105761446523,27.8381963553513,21.652299517894118,0.22615535889872174,0.3382497541789577,0.12328468365423166,0.19012016802202913,0.2576204523107178,0.3667649950835792,16.34656226229944,24.649066848547292
15,1,1035,0.2844351004805641,0.1864230772317652,0.6092898341410384,28.759616125491274,22.5273007916307,0.20772946859903382,0.3120772946859903,0.12828057926714193,0.20118274456768093,0.23671497584541062,0.3352657004830918,16.194234699135233,24.97502570562553
15,2,1032,0.30028139793830433,0.18079553294416725,0.29829067340580584,27.255090986746037,20.563905949961534,0.2315891472868217,0.3478682170542636,0.12124300693552985,0.1881968134982384,0.2606589147286822,0.37887596899224807,15.320745138076708,23.432283735672474
15,3,1028,0.291506332142292,0.1824875558901977,0.6746498826451945,27.133645326749452,21.26146698635094,0.23832684824902725,0.3531128404669261,0.1484741604750902,0.22319286790593196,0.27431906614785995,0.38229571984435795,18.028019843510247,26.824936133513692
15,4,1023,0.2737775930241248,0.17592989025466008,0.3294350164196953,26.483681584769286,20.5430361589018,0.2541544477028348,0.3509286412512219,0.13152966156060228,0.20100975840515248,0.2785923753665689,0.37732160312805474,16.79331270252725,25.157263659763856
15,5,1017,0.32784601955705905,0.18239305590261634,0.28953196461267805,27.429688612034024,21.008157187051133,0.24287118977384464,0.35988200589970504,0.12322143579314503,0.19124131105823447,0.26548672566371684,0.38446411012782694,16.220232001942144,24.71132981078931
16,1,1035,0.28981885268862023,0.1853560844700316,0.5943592297109529,28.42041199613868,22.28241659892699,0.20676328502415459,0.32463768115942027,0.13344850174854564,0.20537436567753833,0.2318840579710145,0.3458937198067633,17.005900591850022,25.69988694974956
16,2,1032,0.30803791471519343,0.18336793273646432,0.2615710066231032,27.37172140578939,20.75130751624231,0.23837209302325582,0.3507751937984496,0.12679945102203694,0.19800569302434765,0.2703488372093023,0.38468992248062017,16.141706670405636,24.778027042159305
