tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.044800406814136794,0.13429951690821257,51,88,0.033904854418731596,0.05731396041350202,0.08263412153572336,0,17,1,100
0.1,0.035856146001073536,0.11207729468599034,45,71,0.025532458894890524,0.0480316825226054,0.03166935050993021,0,17,1,100
0.15000000000000002,0.025973287865870984,0.09758454106280193,38,63,0.016152638179415566,0.03650524015128982,-0.02529127593066216,0,17,1,100
0.2,0.02463768115942029,0.08502415458937199,38,50,0.014767745434435278,0.035344914557961606,-0.08937198067632851,0,17,1,100
0.25,0.02028985507246377,0.0782608695652174,36,45,0.010181660549445108,0.03169862320241309,-0.1619967793880837,0,17,1,100
0.3,0.014768806073153895,0.06859903381642513,32,39,0.005352049518828456,0.026069743397251145,-0.24499654934437548,0,17,1,100
0.35000000000000003,0.006391675956893345,0.05990338164251208,26,36,-0.003041436279240953,0.015530496531377294,-0.34076551467855826,0,17,1,100
0.4,0.0028985507246376795,0.05603864734299517,25,33,-0.007370540996718517,0.012824136938825434,-0.45249597423510474,0,17,1,100
0.45,0.0010540184453227928,0.050241545893719805,24,28,-0.010396556597944083,0.010855014617159866,-0.5845410628019323,0,17,1,100
0.5,-0.0028985507246376795,0.04734299516908213,23,26,-0.014729950203901885,0.008403241423352331,-0.7429951690821257,0,17,1,100
0.55,-0.006870638754696734,0.04251207729468599,21,23,-0.019517546661207502,0.005709219227125338,-0.93666129898014,0,17,1,100
0.6000000000000001,-0.009661835748792282,0.03864734299516908,20,20,-0.023015943942771584,0.0031206393433250235,-1.1787439613526578,0,17,1,100
0.6500000000000001,-0.016563146997929625,0.03864734299516908,20,20,-0.03272575537219447,-0.0018778107509019246,-1.489993098688752,0,17,1,100
0.7000000000000001,-0.022222222222222233,0.035748792270531404,19,18,-0.041773835947526955,-0.00572460384091661,-1.9049919484702098,0,17,1,100
0.7500000000000001,-0.029951690821256066,0.03188405797101449,17,16,-0.05102358024427091,-0.011440619156393956,-2.4859903381642527,0,17,1,100
0.8,-0.039613526570048324,0.028019323671497585,15,14,-0.06653126272322119,-0.017047772201939666,-3.357487922705315,0,17,1,100
0.8500000000000001,-0.045732689210950125,0.025120772946859903,15,11,-0.07918646463494168,-0.01750037325590249,-4.809983896940422,0,17,1,100
0.9000000000000001,-0.05507246376811605,0.022222222222222223,15,8,-0.09982777854698391,-0.018843405897065728,-7.71497584541064,0,17,1,100
0.95,-0.10048309178743951,0.015458937198067632,10,6,-0.1786718058549763,-0.04139307210652391,-16.429951690821245,0,17,1,100
