tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.07805746249682177,0.21739130434782608,88,137,0.06539327290416834,0.09220414359473973,0.1955250444952962,0,1,1,75
0.1,0.05882984433709072,0.1855072463768116,74,118,0.046539022614506806,0.07239198291311126,0.15083199141170153,0,1,1,75
0.15000000000000002,0.049900539926115366,0.1681159420289855,70,104,0.03832625850786012,0.06333381459746795,0.10088093208297808,0,1,1,75
0.2,0.04033816425120773,0.14782608695652175,64,89,0.028982723547600505,0.05304237590029179,0.04468599033816423,0,1,1,75
0.25,0.035748792270531404,0.13623188405797101,63,78,0.02344896206702325,0.04884129593880228,-0.019001610305958122,0,1,1,75
0.3,0.025534851621808137,0.13043478260869565,59,76,0.012573708477215794,0.03930993058678268,-0.09178743961352662,0,1,1,75
0.35000000000000003,0.018580453363062056,0.12560386473429952,58,72,0.004987982163940063,0.03238296538204966,-0.17577108881456718,0,1,1,75
0.4,0.01223832528180354,0.11690821256038647,56,65,-0.002184495979238652,0.026785859414970883,-0.27375201288244777,0,1,1,75
0.45,0.009046991655687314,0.10917874396135266,56,57,-0.006255268736015787,0.024161378062804204,-0.3895476504172156,0,1,1,75
0.5,0.004830917874396136,0.10144927536231885,55,50,-0.011483031186707189,0.020589368847367246,-0.5285024154589373,0,1,1,75
0.55,0.0025764895330112614,0.0927536231884058,54,42,-0.013977746299546403,0.018462939581031124,-0.6983360171765972,0,1,1,75
0.6000000000000001,-0.007246376811594228,0.08695652173913043,51,39,-0.025044536317892708,0.010319840649218237,-0.9106280193236721,0,1,1,75
0.6500000000000001,-0.014630779848171196,0.07922705314009662,48,34,-0.03466715628303763,0.005203711061373183,-1.183574879227054,0,1,1,75
0.7000000000000001,-0.021900161030595833,0.07149758454106281,45,29,-0.0425713977700247,-0.0019451210520736778,-1.5475040257648958,0,1,1,75
0.7500000000000001,-0.02995169082125608,0.06666666666666667,44,25,-0.055719458127478395,-0.008883350212113096,-2.057004830917876,0,1,1,75
0.8,-0.04541062801932369,0.06086956521739131,41,22,-0.07652539876201327,-0.018506462359215808,-2.821256038647344,0,1,1,75
0.8500000000000001,-0.08019323671497591,0.05507246376811594,36,21,-0.12609478636975516,-0.04544783770902993,-4.095008051529795,0,1,1,75
0.9000000000000001,-0.14202898550724666,0.051207729468599035,33,20,-0.20488608993017154,-0.08611028980483416,-6.642512077294698,0,1,1,75
0.95,-0.24637681159420263,0.043478260869565216,30,15,-0.35882829118416304,-0.14032646703839458,-14.28502415458936,0,1,1,75
