tau,NB,treat_rate,TP,FP,NB_low90,NB_high90,NB_all,NB_none,day,fold,T
0.05,0.11828121027205696,0.2647342995169082,130,144,0.10180156919234426,0.13616122257261742,0.1955250444952962,0,13,1,75
0.1,0.10434782608695652,0.2396135265700483,122,126,0.08739706657928022,0.12212353414967234,0.15083199141170153,0,13,1,75
0.15000000000000002,0.09582267689684569,0.22995169082125605,120,118,0.07912973978336743,0.11446087791128028,0.10088093208297808,0,13,1,75
0.2,0.08743961352657005,0.2251207729468599,119,114,0.07081195110019672,0.10625690109682775,0.04468599033816423,0,13,1,75
0.25,0.07697262479871175,0.2135265700483092,115,106,0.06055059918745818,0.09396936115020885,-0.019001610305958122,0,13,1,75
0.3,0.06721877156659765,0.2038647342995169,112,99,0.04991120311468215,0.08494971253957906,-0.09178743961352662,0,13,1,75
0.35000000000000003,0.059308807134894094,0.19903381642512077,112,94,0.0406952671617117,0.07778312829845206,-0.17577108881456718,0,13,1,75
0.4,0.04605475040257648,0.18937198067632852,107,89,0.027040151282136334,0.06470370455574916,-0.27375201288244777,0,13,1,75
0.45,0.033289415898111546,0.1826086956521739,104,85,0.012856379209024708,0.052775092560411956,-0.3895476504172156,0,13,1,75
0.5,0.021256038647343004,0.1758454106280193,102,80,-9.79468025543475e-4,0.04354488626397364,-0.5285024154589373,0,13,1,75
0.55,0.010413311862587205,0.1671497584541063,100,73,-0.013517003299757378,0.03283600438543973,-0.6983360171765972,0,13,1,75
0.6000000000000001,-0.006280193236715026,0.1603864734299517,97,69,-0.03214855635381456,0.017623887362331787,-0.9106280193236721,0,13,1,75
0.6500000000000001,-0.028571428571428636,0.1536231884057971,93,66,-0.058546298861886,-0.0019529095526379604,-1.183574879227054,0,13,1,75
0.7000000000000001,-0.05056360708534624,0.14589371980676327,90,61,-0.08512667900732543,-0.02093791797138338,-1.5475040257648958,0,13,1,75
0.7500000000000001,-0.06570048309178753,0.13526570048309178,88,52,-0.10204432969321194,-0.03292663572122411,-2.057004830917876,0,13,1,75
0.8,-0.10434782608695659,0.1323671497584541,88,49,-0.1539312875311732,-0.06463780131624108,-2.821256038647344,0,13,1,75
0.8500000000000001,-0.14138486312399373,0.12270531400966184,86,41,-0.20827348045157304,-0.09092283276386716,-4.095008051529795,0,13,1,75
0.9000000000000001,-0.24444444444444496,0.11304347826086956,80,37,-0.3531662299445306,-0.16384531702676192,-6.642512077294698,0,13,1,75
0.95,-0.5584541062801927,0.09855072463768116,68,34,-0.7666279227672776,-0.3907135689216109,-14.28502415458936,0,13,1,75
